artifact_edge_id	loop_ref	artifact_object_id	artifact_role	artifact_category	coverage_resolution	coverage_evidence_kind	coverage_evidence_locator	review_mode	parent_metadata_digest	discovery_manifest_digest
artifact-edge-235257951485469	loop-080181074740566	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:9bae4759:480c39a4:b7d630fd:459533a6:9720038d:fad67d82:06bab84c:7b21b061	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-235299856431240	loop-117632340408258	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:43b48bf3:e382653c:6e8fdb3b:7d4c27db:691a5037:20b32b91:83bb9246:e42c9bfe	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-235361192591295	loop-143580971326299	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:7b2c225b:ae76ae3e:bb8684e0:fd8c558f:59f9e59f:f2c54639:51d9512d:a3d26bc3	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-235499127323976	loop-262367239868242	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:880c19ea:5332c72e:e7f0695b:88862819:b312cbc4:7899e119:cc4f3a08:fa560213	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-235600217755294	loop-029797778953348	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:6874d5d7:e1673635:623e6f70:326172d7:109a0e1e:68e151ce:c698b2d5:5a897bf5	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-235648900258333	loop-052406255579758	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:90e3d424:aca898f8:19eab729:ea4a9940:d4735ca0:a20cf0b0:3c36fba9:3fe7f915	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-235687664247583	loop-263692958172864	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:a4fb6df8:d607099f:f7b331ce:b1f09a85:ad4d01bf:d6e05de1:b03e2ab1:cd9d685b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-236006873482536	loop-003821600689300	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:35cd9a55:ff180415:a293b8b4:a7d32501:87b68c3e:f7b6ee93:ae84fd94:0c0b1bf4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-236099002401003	loop-151761298000667	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:4ef98464:3d1fb30a:107c8041:06f3a897:7f8baaa8:a4e73a5e:04988d8e:2bc5df41	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-236173685674282	loop-098417572752503	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:302eaf21:e872f933:947fa726:d01f706f:8db215ee:904462d0:a61424c9:b97510ce	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-236296270139819	loop-107152136223223	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:25eefec7:84a0fd54:9c03c70d:91fe91c2:6cb8e1b0:37e244a1:df9d0319:032239dd	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-236313229344751	loop-246434796949791	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:4344e94c:c67ada82:265d84f5:84424f57:89c5949a:10d488d5:4ab74b9c:195f680a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-236383954548936	loop-267801213808960	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:856bb9cf:26be5cc1:0c5d3213:3e0fa1c9:1a19e6cd:9ab85606:de8a6785:2ccd8f7b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-236759167777885	loop-048210667009255	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:985cc768:b75fe7b9:8f05cdc3:d00d2cdf:3557f802:8f583a85:ffbb2cd3:8cf94b76	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-237235462178147	loop-202030368430499	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:508548a7:32d997f6:df92e16b:a6f4a9fe:0ab91474:cfbde41d:7ed966c8:250cd355	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-237241117275050	loop-119296760463652	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:6b6717f9:1a1ea42d:54c658c4:8ba81fdb:7e66d693:b0a05c9d:52097776:ff5859d5	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-237265692039792	loop-055357319914969	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:4e7a21f9:ebc845fd:7cb31717:50ab8fd4:6c9f7bfc:ca139143:8a8b1282:eb4d32f8	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-237373564014427	loop-041271369628521	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:857e62fe:3ba1cbd2:db5a8b06:3b6c118e:27ec85e4:420a1a6d:e6309e5e:56ab1ed4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-237454083114825	loop-079036661421641	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:ca7a0991:2d49b07d:1e2256ec:6fb0754a:9f2c4b7e:459fe44f:dc9ea443:2c6f13c6	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-237535784299729	loop-112922064660507	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:3de5327f:722807a0:e1c66d9d:d762e06b:48e4746b:2d7de3f6:523542e9:381f4570	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-237601599613888	loop-017569569043082	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:7e967408:cfe6f242:9a6039f0:ce80bfa5:a488933e:440b8564:a889de20:b2ce6e6b	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-237666519217939	loop-079048526352923	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:24367f06:bc02ee88:a24e085d:14a2ba10:8f694b46:60cab100:13323ab4:5d9e7cdb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-237734558311581	loop-072183417245539	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:affbfdcf:50c84c1d:a0a2937e:02739e43:1ce172cf:cc0fde44:ca179a92:b1794f2e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-238210446894998	loop-099626837675463	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:c79b8090:d462f1c1:f99bf08a:07979638:bc6bc233:2834fcfc:187531cb:91172423	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-238216479485258	loop-071013759527388	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:22a9ad93:e65754af:40e227fa:e57e2dda:2958c94c:4c36e1b8:6b380894:2f5d8dae	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-238346426851355	loop-171089679958381	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:b7f90b95:d38ddaf5:d62f3ffd:fd7eb091:6134f786:68f820b9:f31ba2b6:70b1d319	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-238356938232148	loop-099842960031581	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:509fab52:c3643c14:2b2fc37f:13efc7c4:6510e634:b4e77611:78f7d6ab:3a14bf5f	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-238385602945611	loop-089847449305097	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:b8257cf4:24bbeec9:29b2964e:74be9dd4:81034186:7fc32dac:08075605:c9ad0f5d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-238544717811141	loop-137805489119539	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:38dd9f52:1d6c4f95:233cceb7:1ca324b6:8fe2a3f7:be8a077a:a7792f35:9ac4e3b2	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-238746453238156	loop-157795478509320	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:1d5ecec9:a4542869:bd846a88:b8454459:b96f95f1:e473c9b1:7e96fc8d:f7f876cd	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-238774917367103	loop-210435916156224	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:9214ed54:15499474:f62e98cd:8b7842ee:df5ad9c8:0adc0439:f626731a:634ae379	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-238789596035821	loop-253892945015640	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:09e0a6d4:6c2095dd:3f295d6d:9d85b333:807fbca7:b1df4495:3b30356d:508e020a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-238969209984968	loop-153670730092079	artifact-object-161096670080112	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:15b33ed4:084429db:897e93d5:b1810366:4cae7d80:df80f9fb:69604d43:08dfa14a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-239379952853720	loop-078118127529440	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:cf5357e8:1a9271fc:c8ed9cd7:d255ca7a:7e3deaa5:a615c188:0385c45a:22c763b0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-239419448087100	loop-106831368991762	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:51046464:aafe175a:f271f337:60d9ff82:51f08914:63b00e0d:21bd8eb8:ffc0a89a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-239508816902189	loop-175807875466118	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:9553541b:b100d01d:8caa4e42:43ad2043:49d13c29:74b7c6a2:7e82b9eb:3a8b759e	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-239651886507500	loop-223256685711030	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:ef0e0123:aafdae7c:2d475776:6a1e5cc9:76ab6f12:db19c5d4:1ff85790:adbde758	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-239876178318128	loop-265817117513049	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:6cdb9198:f0cd8837:3eb6f28c:24180ac3:6551e83c:05ff3619:549df067:cdb4d863	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-239975449353626	loop-136479541146055	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:f0eae013:7ce86e10:41361167:b36dda22:feb86af2:eef1096e:d004b211:6e36272d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-239978642125999	loop-059018615534993	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:206a8aff:e6735ea0:eaf33935:e27a9089:9b7243da:f3561642:79b47510:cfa8175a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-240121400374949	loop-143580971326299	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:7b2c225b:ae76ae3e:bb8684e0:fd8c558f:59f9e59f:f2c54639:51d9512d:a3d26bc3	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-240348997594679	loop-007871925968103	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:ba564d24:00e7e7e9:83e87af6:4176a99c:104a0148:10aa1982:b70daa45:ec4b64b9	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-240516969493173	loop-171824557107600	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:2359b643:27fbf048:11aa351a:c616cb08:ad8e815c:7128367e:22a4af0b:01efe0f5	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-240697847794009	loop-078118127529440	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:cf5357e8:1a9271fc:c8ed9cd7:d255ca7a:7e3deaa5:a615c188:0385c45a:22c763b0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-240710317133269	loop-177402702362483	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:da61ca69:5859c407:15077608:308bb16c:808a04b0:132b1019:5787aa4e:e897926a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-240770884977414	loop-227623468229589	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:8fcb4ebc:b2d988e0:9e86d604:f0ff7a71:21b4a5f5:b4b0edc3:c7530d05:49a42ef9	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-240862506014940	loop-281321989422760	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:8cbec5ed:7a7153c0:6f44d2aa:e56f302c:41a582dd:7b032046:05010843:facf209d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-240973622594399	loop-205208113502496	artifact-object-109640114896512	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:2d0a65e0:2c4598de:02dd7621:4d261c2a:4c9fa93d:1958b1a8:cdc56e61:c5616fcb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-241131092198494	loop-122978355181141	artifact-object-114965767265778	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:7d4b7a61:93d6b707:d6950acd:18ed0df0:442af44a:1d5f8630:1445922c:4c7057f2	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-241161478700271	loop-161769528941022	artifact-object-116610633078187	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:753f85ec:881e6ada:534a9929:2859a677:aac60d8a:0cc29253:4637e59e:6ee22e49	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-241566146281390	loop-012186853686760	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:8ce305cd:566b6bb4:b2657c14:ebbacef7:36d609ae:0f8c9d14:43427f8f:f852cf11	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-241587654140689	loop-097541638596097	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:4bb57ee2:b3893680:255dc685:32c70405:354fb797:c60c80b1:447422dc:9ba263fc	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-241794195384364	loop-254792694178890	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:14946b8b:69f91c94:5571c23a:7f21f871:4a43d9bf:c403757d:0f3b63c9:e8b15927	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-241879831798609	loop-196011153816635	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:81afc13a:b6b0c70b:e37adb17:fc2838e4:aa8bba65:37f501e3:db68d230:7a3a10bc	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242002804202460	loop-143580971326299	artifact-object-154088870661236	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:7b2c225b:ae76ae3e:bb8684e0:fd8c558f:59f9e59f:f2c54639:51d9512d:a3d26bc3	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242121831864717	loop-145753367515202	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:80ac4e1d:a3944b38:a0f459ef:046f60a2:ae8b5d45:65f77323:19565cd1:a5605130	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242127782344027	loop-125387356841726	artifact-object-135384827864504	category_coverage	cache	unverified	unverified	unverified	independent_review_approved	sha256:e54aabc7:295b0140:cbd2252b:208016cf:366d5d4d:30b1790d:33054308:ea6d7ecb	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242205742452975	loop-042409755468167	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:62dc3232:23f4b11e:f9c56a8d:7535395f:0399220e:f357b5e8:fb73e47e:7204f9db	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242379746049757	loop-112146749457610	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:a63fb52f:1fd00b3b:deda6276:69e8d031:5b6c0cd8:62234f9f:d9016a43:f4ccf5c9	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242689692240518	loop-078591854839383	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:d241b9dc:19540b80:54f69a06:b2e4ccda:a05b0f02:94e4a54e:b9df4425:6c8241ac	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242697236211707	loop-019620885547758	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:47bec5e7:40ce4278:73e2736f:7341a067:a2deabb6:02cb55bd:ecb3d34d:ad777278	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242707521230157	loop-117163335427186	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:47e1411b:215f1e9f:5e1b1881:ae4e1429:843323e1:caac256a:3c39d35d:8c6a1f73	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242878981565083	loop-231047262835991	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:50755b67:656cd26d:ec63da76:252e318c:23492441:67b7a250:60379c2f:940eb759	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242919749516751	loop-234543627694492	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:bd0362ea:b3e02226:0da64168:359a7edb:9459b5eb:f1e59e8f:8be14952:b404c858	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-242958662134635	loop-131800591947039	artifact-object-217934057736267	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:05c378ac:07c0646a:d9c9d25d:803ce15e:97553ef5:00468173:1eee126a:20b8da76	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-243034275728610	loop-227036177212879	artifact-object-214938912290337	category_coverage	media	unverified	unverified	unverified	independent_review_approved	sha256:658ae1f8:319665a2:c5ba5fc2:3b8d8f70:7fe12b12:de93d689:d1fa7519:304ce466	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-243543292129215	loop-078118127529440	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:cf5357e8:1a9271fc:c8ed9cd7:d255ca7a:7e3deaa5:a615c188:0385c45a:22c763b0	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-243980298225011	loop-117568525254368	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:ce85f5f4:2d7c060d:db18f07a:eaa4a34d:03fad822:3a793eaa:6b273973:76159636	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-244402815441754	loop-201428307234688	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:5883aabf:1abc2e32:ea1af724:11cd66a0:14a053ff:1a6ee01f:60c865a2:39e5f7c7	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-244706458977074	loop-228777478664109	artifact-object-133663787011437	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:e4166b3f:0224a4ce:7fcf28d3:2bee7c1b:db17537e:3730b55e:2c3996a7:4434c301	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-244805601353897	loop-042970870882529	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:fc9b4ea7:c7ba5437:16a39a7b:8b423081:7e7ec3f2:504e7279:d459aaf9:c8aa721d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-245035501922253	loop-036140933458785	artifact-object-185297123843262	category_coverage	log	unverified	unverified	unverified	independent_review_approved	sha256:6be0b2c8:bae9dab8:121c9aba:a02d7800:c63e5923:fd3e2413:3898e9f0:2cd37a6a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-245045353442808	loop-223272204504285	artifact-object-192414584785618	category_coverage	output	unverified	unverified	unverified	independent_review_approved	sha256:5546b067:e7792681:e7e94273:f1013782:4844bdb9:4790b4f0:98889cfd:e862110a	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-245094683420141	loop-105227443126864	artifact-object-264158322595193	definition	definition	discovered	parent_metadata	parent:definition_metadata	independent_review_approved	sha256:c1c6d0af:ec264a69:d9c62798:9ae72548:4dba8823:72417190:6c1b0362:c73b949d	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-245393927073899	loop-070953904189323	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:99cf2e39:1d8105ea:83ded262:1fcfef67:58c515b9:cedfc08e:dc29dd16:efc39e95	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-245509443175513	loop-041271369628521	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:857e62fe:3ba1cbd2:db5a8b06:3b6c118e:27ec85e4:420a1a6d:e6309e5e:56ab1ed4	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-245634138227954	loop-151263109946039	artifact-object-100726454068850	category_coverage	transcript	unverified	unverified	unverified	independent_review_approved	sha256:09c3cb39:f6b89dfd:46fcdb88:d8bdd0f5:a7cb86db:39d03460:bf61bfae:fd22b698	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
artifact-edge-245849914005679	loop-115005662606835	artifact-object-124475548163238	category_coverage	state	unverified	unverified	unverified	independent_review_approved	sha256:64d8cc44:b13accfb:0a3477ee:b4809be4:28441200:82aeab66:88f98d39:f6fdbdd3	sha256:52e4bbc9:d3ea5257:3c9c68f7:45557782:2706cc96:c23ea902:b36f8d6e:4453b60e
